Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"JP Olson","NE",,43,137,158,37,26,10,1,0,22,19,11,17,3,3,4,4,14,2,0.270072992,"JP Olson","sa3039135",
"JJ Freeman","DEL",,51,200,229,54,30,13,2,9,40,36,22,33,2,3,2,6,5,3,0.27,"JJ Freeman","sa3031689",
"Matt Jew","SCU",,53,200,229,54,35,15,1,3,28,25,20,41,3,5,1,6,4,0,0.27,"Matt Jew","sa3034684",
"Spencer Scott","PORT",19,31,100,123,27,24,2,1,0,16,7,20,21,2,0,1,5,7,2,0.27,"Spencer Scott","sa3041870",
"Daegan Brady","GWEB",,48,163,190,44,35,8,0,1,20,25,22,41,1,4,0,5,3,0,0.26993865,"Daegan Brady","sa3027564",
"Oscar Ponce","UTA",,45,163,183,44,34,8,0,2,24,30,8,26,8,4,0,4,1,0,0.26993865,"Oscar Ponce","sa3040063",
"Aerik Joe","AFA",,61,226,266,61,49,10,1,1,50,30,24,56,9,2,5,1,4,1,0.269911504,"Aerik Joe","sa3034706",
"Adam Stuart","HPU",,56,226,245,61,47,11,0,3,32,26,16,36,1,2,0,4,3,0,0.269911504,"Adam Stuart","sa3043252",
"Brady Hill","SJSU",21,37,63,74,17,15,2,0,0,10,3,9,21,1,0,1,1,3,1,0.269841269,"Brady Hill","sa3020559",687984
"Ethan Baucom","UNCW",,54,189,224,51,22,17,1,11,38,43,12,49,18,5,0,2,3,1,0.269841269,"Ethan Baucom","sa3026730",
"Connor Clift","CBU",21,37,63,69,17,13,1,0,3,6,11,6,17,0,0,0,1,0,0,0.269841269,"Connor Clift","sa3029044",
"Otto Grimm","MINN",,24,63,76,17,13,3,1,0,8,10,11,14,1,0,1,3,1,1,0.269841269,"Otto Grimm","sa3032739",
"Alex Kelch","RGV",,19,63,75,17,13,4,0,0,10,12,6,9,4,1,1,1,1,5,0.269841269,"Alex Kelch","sa3035170",
"Homer Bush Jr.","GCU",20,59,215,246,58,46,9,1,2,45,16,20,49,6,1,4,4,7,6,0.269767441,"Homer Bush Jr.","sa3022480",683344
"Daylan Pena","TXST",19,56,215,250,58,42,9,0,7,44,44,27,38,7,1,0,8,4,4,0.269767441,"Daylan Pena","sa3039657",
"Grant Heiser","SEA",,48,152,176,41,28,8,0,5,26,22,14,43,6,3,1,0,0,1,0.269736842,"Grant Heiser","sa3033548",
"Steven Moretto","SAC",23,45,152,185,41,28,9,0,4,32,32,17,31,4,12,0,3,2,0,0.269736842,"Steven Moretto","sa3038357",
"Zach Selinger","FOR",,48,152,178,41,30,8,1,2,28,18,11,28,12,3,0,2,0,5,0.269736842,"Zach Selinger","sa3041965",
"Reagan Doss","CP",,58,178,207,48,37,9,1,1,31,25,16,60,6,3,4,0,0,2,0.269662921,"Reagan Doss","sa3030492",
"Michael Richardson","OHIO",,51,178,216,48,41,4,0,3,38,21,30,28,4,0,4,1,3,4,0.269662921,"Michael Richardson","sa3040709",
"Luke Malmanger","OAK",,49,115,137,31,22,6,1,2,18,16,8,30,7,3,4,1,4,0,0.269565217,"Luke Malmanger","sa3036927",
"Ty Swaim","VMI",,52,167,185,45,35,8,1,1,25,20,14,30,3,0,1,4,6,0,0.269461077,"Ty Swaim","sa3043366",
"Chase Kemp","LAM",,58,219,272,59,39,14,0,6,51,35,33,32,19,1,0,4,1,1,0.269406392,"Chase Kemp","sa3035239",
"Devan Bade","BING",19,42,156,175,42,34,6,0,2,25,16,10,36,4,1,4,4,2,1,0.269230769,"Devan Bade","sa3026375",
"Kevin Bermudez","LAM",,54,208,252,56,33,11,7,5,48,24,38,36,2,1,3,0,7,3,0.269230769,"Kevin Bermudez","sa3027050",
"Nolan Bowser","SLU",,20,26,37,7,5,2,0,0,4,2,10,4,1,0,0,0,0,0,0.269230769,"Nolan Bowser","sa3027496",
"Naighel Ali'i Calderon","HAW",21,22,52,62,14,11,3,0,0,8,6,8,11,0,0,2,1,8,1,0.269230769,"Naighel Ali'i Calderon","sa3028256",
"Mike Dorcean","COPP",21,44,104,142,28,19,7,1,1,30,18,23,29,14,1,0,1,4,2,0.269230769,"Mike Dorcean","sa3030479",
"Paul Franzoni","NJIT",,53,208,246,56,31,9,4,12,42,45,20,59,14,2,2,1,12,4,0.269230769,"Paul Franzoni","sa3031658",
"Logan Goodnight","MORE",25,19,26,27,7,4,2,0,1,2,5,1,11,0,0,0,0,0,0,0.269230769,"Logan Goodnight","sa3032461",
"Josh Hall","AUB",,18,26,31,7,6,1,0,0,5,2,5,10,0,0,0,0,1,0,0.269230769,"Josh Hall","sa3033032",
"Charlie Ludwick","EKU",22,55,182,228,49,33,5,1,10,38,33,40,48,5,1,0,3,0,0,0.269230769,"Charlie Ludwick","sa3036659",
"Parker Mathieson","STMN",,17,26,29,7,5,1,1,0,2,1,2,9,0,0,1,0,0,0,0.269230769,"Parker Mathieson","sa3037303",
"Shane Podsednik","UNM",,25,78,90,21,12,6,0,3,9,13,8,27,1,1,2,4,0,0,0.269230769,"Shane Podsednik","sa3040012",
"Jack Riedel","RICE",20,46,156,177,42,29,9,0,4,31,20,18,49,2,0,1,3,2,3,0.269230769,"Jack Riedel","sa3040738",
"Quincy Smith II","SOU",,21,52,62,14,12,1,0,1,10,8,4,20,4,1,1,0,4,0,0.269230769,"Quincy Smith II","sa3042622",
"Tyler Solomon","W&M",,46,156,183,42,27,10,1,4,26,22,21,36,2,3,1,1,2,0,0.269230769,"Tyler Solomon","sa3042733",
"Christopher Sargent","USM",,66,275,301,74,42,9,2,21,56,58,11,54,9,6,0,5,2,0,0.269090909,"Christopher Sargent","sa3041570",
"Danny Hosley","GMU",,52,197,226,53,32,14,2,5,29,31,20,12,8,1,0,8,6,2,0.269035532,"Danny Hosley","sa3034130",
"Tate Kolwyck","VAN",22,56,197,222,53,30,13,1,9,33,36,17,57,2,2,4,5,0,0,0.269035532,"Tate Kolwyck","sa3035620",
"Cam Meyer","GTWN",24,40,145,175,39,22,7,1,9,32,28,19,37,6,2,3,3,5,1,0.268965517,"Cam Meyer","sa3037937",
"Cole Williams","MRSH",20,42,145,166,39,32,6,0,1,14,20,15,27,3,3,0,2,0,0,0.268965517,"Cole Williams","sa3045269",
"Isaias Guzman","MORE",,35,119,134,32,20,5,0,7,21,26,12,42,1,1,1,2,0,0,0.268907563,"Isaias Guzman","sa3032897",
"Jack Bulger","VAN",20,58,212,246,57,46,6,0,5,30,25,28,29,4,1,1,6,7,0,0.268867924,"Jack Bulger","sa3027996",
"Blake Johnson","USM",,30,93,115,25,17,5,0,3,16,23,10,18,8,2,2,1,1,2,0.268817204,"Blake Johnson","sa3034711",
"Steven Loden","FAU",,51,186,225,50,37,10,0,3,34,29,29,30,8,1,1,5,2,1,0.268817204,"Steven Loden","sa3036442",
"Cameron Cromer","UNCO",21,46,160,182,43,35,6,2,0,22,8,11,32,10,0,1,1,11,4,0.26875,"Cameron Cromer","sa3029577",
"Cortland Lawson","TENN",22,65,201,256,54,31,9,2,12,42,45,42,65,6,5,2,1,2,2,0.268656716,"Cortland Lawson","sa3020202",687751
"Reuben Bennevendo","TXSO",21,33,67,83,18,16,2,0,0,12,13,14,16,2,0,0,2,2,0,0.268656716,"Reuben Bennevendo","sa3026980",
"Jackson Green","ETSU",,29,67,79,18,14,0,0,4,13,19,12,16,0,0,0,1,0,0,0.268656716,"Jackson Green","sa3032661",
"Joey Skarad","SHU",21,26,67,78,18,9,6,2,1,9,5,11,28,0,0,0,1,0,0,0.268656716,"Joey Skarad","sa3042387",
"Nick Carnevale","IONA",,44,175,188,47,38,7,2,0,23,8,7,23,4,1,1,0,13,7,0.268571428,"Nick Carnevale","sa3028465",
"Justin Conant","BALL",21,57,175,215,47,38,6,2,1,41,22,30,34,4,2,4,1,3,4,0.268571428,"Justin Conant","sa3029235",
"Josh Hood","NCSU",21,57,231,274,62,35,14,0,13,42,52,31,57,3,9,0,9,4,1,0.268398268,"Josh Hood","sa3020268",681377
"Mac Horvath","UNC",20,63,246,300,66,32,15,1,18,64,53,46,57,5,3,0,2,19,3,0.268292682,"Mac Horvath","sa3022885",690991
"Marco Ali","MRST",19,37,123,140,33,22,10,0,1,25,26,11,30,2,3,1,1,0,2,0.268292682,"Marco Ali","sa3025897",
"Connor Bradshaw","PEPP",21,50,205,227,55,37,10,3,5,26,26,18,40,2,2,0,1,6,3,0.268292682,"Connor Bradshaw","sa3027555",
"Garrett Dill","CIT",19,20,41,51,11,5,5,0,1,12,7,8,15,2,0,0,0,0,0,0.268292682,"Garrett Dill","sa3030327",
"Parker Edwards","HCU",,38,123,136,33,14,11,0,8,18,27,10,42,0,3,0,1,0,0,0.268292682,"Parker Edwards","sa3030822",
"Eric Foggo","ALA",,20,41,48,11,5,2,0,4,8,6,6,13,0,1,0,0,0,0,0.268292682,"Eric Foggo","sa3031506",
"Devin Hack","HALL",,53,205,241,55,39,11,4,1,28,25,27,44,4,1,4,1,14,4,0.268292682,"Devin Hack","sa3032925",
"Gabe Giosso","SF",,57,194,241,52,31,11,1,9,32,37,34,60,10,2,1,1,1,0,0.268041237,"Gabe Giosso","sa3032275",
"Cody Holtz","UNM",,35,97,110,26,16,6,1,3,20,10,12,23,1,0,0,4,0,0,0.268041237,"Cody Holtz","sa3034034",
"Derek Smith","BRY",,54,194,236,52,38,12,2,0,42,26,26,32,12,4,0,4,15,3,0.268041237,"Derek Smith","sa3042533",
"Jordan Laske","URI",,44,153,178,41,35,6,0,0,14,18,19,32,3,2,1,2,2,2,0.267973856,"Jordan Laske","sa3036019",
"Luke Glascoe","UCSD",22,31,56,76,15,12,3,0,0,13,4,14,17,3,1,2,0,2,1,0.267857142,"Luke Glascoe","sa3032294",
"Brennan Lambert","TULN",,23,56,76,15,10,2,1,2,11,6,9,19,8,1,2,2,0,0,0.267857142,"Brennan Lambert","sa3035875",
"Zach Williams","CAM",,19,56,65,15,8,5,0,2,9,5,7,23,2,0,0,0,2,0,0.267857142,"Zach Williams","sa3045364",
"Johnathan Yandrich","MVSU",,21,56,66,15,13,2,0,0,7,5,6,16,3,0,1,0,2,0,0.267857142,"Johnathan Yandrich","sa3045674",
"Josh Caraway","AMCC",,53,183,242,49,28,6,5,10,47,41,32,62,23,4,0,1,3,4,0.267759562,"Josh Caraway","sa3028406",
"Cam Post","OAK",,51,183,207,49,34,12,0,3,32,27,16,34,5,3,0,6,14,5,0.267759562,"Cam Post","sa3040117",
"Anthony Sherwin","BUCK",20,48,183,231,49,37,10,2,0,46,20,39,37,7,1,1,0,5,1,0.267759562,"Anthony Sherwin","sa3042169",
"Ray Sass","BRWN",21,36,127,154,34,30,3,0,1,23,11,21,25,4,0,2,4,12,2,0.267716535,"Ray Sass","sa3041585",
"Griffin Arnone","ELON",21,32,71,81,19,14,3,2,0,10,9,8,25,0,0,2,0,5,1,0.267605633,"Griffin Arnone","sa3026231",
"Mason Brewer","DSU",,24,71,87,19,16,3,0,0,11,10,11,14,2,2,1,0,1,0,0.267605633,"Mason Brewer","sa3027664",
"Will Mulflur","IOWA",21,32,71,90,19,13,3,1,2,11,12,13,21,4,1,1,1,2,0,0.267605633,"Will Mulflur","sa3038528",
"Caleb Pendleton","FAU",20,39,142,156,38,26,9,0,3,13,20,6,44,3,3,2,3,0,1,0.267605633,"Caleb Pendleton","sa3039671",
"Michael Winaker","PEPP",,25,71,84,19,14,5,0,0,11,9,9,23,2,1,1,0,2,1,0.267605633,"Michael Winaker","sa3045438",
"Travis Gober","UNO",,43,157,174,42,28,11,2,1,24,26,15,53,2,0,0,1,2,1,0.267515923,"Travis Gober","sa3032329",
"Peyton Schulze","LBSU",20,46,157,178,42,29,10,1,2,20,20,16,30,1,2,2,3,4,1,0.267515923,"Peyton Schulze","sa3041818",
"John Wuthrich","TXST",23,61,243,283,65,38,13,0,14,51,44,32,72,5,3,0,1,6,1,0.267489711,"John Wuthrich","sa3045641",
"Cole Foster","AUB",20,53,172,216,46,26,11,0,9,40,47,29,46,10,4,1,3,2,2,0.26744186,"Cole Foster","sa3022673",694369
"Bryan Arendt","UNCW",19,33,86,109,23,15,4,1,3,17,15,13,26,3,2,5,3,0,0,0.26744186,"Bryan Arendt","sa3026168",701699
"Jake Miller","HCU",,50,172,196,46,34,8,0,4,23,24,12,27,2,4,6,6,5,4,0.26744186,"Jake Miller","sa3038062",
"Jeffery Heard","SAC",19,54,187,223,50,34,11,1,4,32,21,24,47,9,2,1,1,4,2,0.267379679,"Jeffery Heard","sa3033488",
"Easton Kirk","TROY",,55,187,228,50,30,12,0,8,35,31,32,33,7,1,1,4,1,1,0.267379679,"Easton Kirk","sa3035442",
"Boston Merila","MINN",19,52,187,220,50,41,9,0,0,29,18,19,29,10,3,1,5,4,2,0.267379679,"Boston Merila","sa3037896",
"Logan Amiss","VCU",22,62,247,293,66,48,16,0,2,41,35,22,51,14,3,7,2,5,0,0.267206477,"Logan Amiss","sa3026006",
"RJ Teijeiro","USD",,37,131,153,35,26,5,1,3,15,25,11,36,6,3,2,4,2,2,0.267175572,"RJ Teijeiro","sa3043604",
"Johnny Piacentino","PSU",21,41,161,184,43,30,7,4,2,17,29,16,41,3,3,1,4,1,0,0.267080745,"Johnny Piacentino","sa3039882",
"Dylan Campbell","TEX",19,65,176,211,47,28,8,1,10,40,29,29,36,2,4,0,3,14,3,0.267045454,"Dylan Campbell","sa3022751",694749
"Woody Hadeen","UCI",19,49,176,235,47,36,7,3,1,38,17,31,34,19,0,9,0,13,1,0.267045454,"Woody Hadeen","sa3025602",802219
"Jacob Igawa","HAW",21,48,176,205,47,27,13,0,7,30,35,15,49,12,1,1,4,5,1,0.267045454,"Jacob Igawa","sa3034409",
"Shane Easter","EMU",,56,191,229,51,39,9,2,1,28,36,19,18,8,2,9,1,8,5,0.267015706,"Shane Easter","sa3030748",
"Jim Jarvis","ALA",21,58,221,266,59,48,4,3,4,43,20,30,35,6,2,7,3,7,3,0.266968325,"Jim Jarvis","sa3022891",805347
"Ben Bianco","LOU",23,63,221,251,59,38,7,3,11,41,52,18,59,7,3,2,3,6,2,0.266968325,"Ben Bianco","sa3027121",
"Brooks Coetzee III","ND",,58,221,257,59,39,8,0,12,42,43,16,43,16,4,0,3,6,4,0.266968325,"Brooks Coetzee III","sa3029096",
"Max Williams","EKU",20,57,221,275,59,42,8,1,8,53,31,39,58,11,3,1,1,2,0,0.266968325,"Max Williams","sa3045331",
"Marshall Toole","WOF",19,46,90,126,24,20,3,1,0,28,11,20,29,11,1,4,0,16,2,0.266666666,"Marshall Toole","sa3025270",828319
"Logan Anderson","MRSH",,7,15,16,4,3,1,0,0,2,1,1,4,0,0,0,0,0,0,0.266666666,"Logan Anderson","sa3026060",
"Kyle Ball","STET",23,51,165,193,44,38,3,1,2,26,19,19,27,9,0,0,9,9,1,0.266666666,"Kyle Ball","sa3026486",
"Christian Coipel","JAX",,54,210,242,56,35,7,1,13,28,48,19,43,9,4,0,5,2,1,0.266666666,"Christian Coipel","sa3029118",
"Couper Cornblum","WICH",21,43,135,149,36,25,10,0,1,20,15,9,34,2,2,1,2,12,1,0.266666666,"Couper Cornblum","sa3029393",
"Danny Corona","WAKE",18,55,180,216,48,35,7,1,5,32,39,22,48,6,6,2,1,2,0,0.266666666,"Danny Corona","sa3029398",
"Lucas Gulczynski","NKU",,17,30,34,8,6,1,0,1,3,5,2,13,0,0,2,0,1,0,0.266666666,"Lucas Gulczynski","sa3032847",
"Justin Igoe","JOES",,7,15,16,4,2,2,0,0,3,2,1,5,0,0,0,0,0,0,0.266666666,"Justin Igoe","sa3034411",
"Zach Kluvers","NDSU",20,14,30,35,8,7,1,0,0,2,2,4,9,1,0,0,0,2,0,0.266666666,"Zach Kluvers","sa3035520",
"Garrett Maish","PFW",,25,30,34,8,4,3,0,1,4,3,2,13,2,0,0,0,1,0,0.266666666,"Garrett Maish","sa3036883",
"Hector Mangual","MIZ",18,10,15,19,4,3,1,0,0,3,3,4,3,0,0,0,0,0,0,0.266666666,"Hector Mangual","sa3036969",
"LeTrey McCollum","UCSB",,21,30,36,8,7,1,0,0,6,2,4,7,2,0,0,1,2,0,0.266666666,"LeTrey McCollum","sa3037486",
"Nelson Padilla","SJSU",,11,15,16,4,3,1,0,0,2,2,1,5,0,0,0,0,0,1,0.266666666,"Nelson Padilla","sa3039336",
"Jackson Reed","SEA",19,11,45,52,12,6,2,1,3,10,8,3,10,3,1,0,0,0,0,0.266666666,"Jackson Reed","sa3040531",
"Austin Roccaforte","HCU",21,53,165,215,44,35,6,3,0,33,23,41,15,4,1,4,3,13,2,0.266666666,"Austin Roccaforte","sa3040932",
"Jozsef Rohrbacher","MER",,49,135,164,36,23,5,0,8,33,27,19,37,5,1,4,2,2,2,0.266666666,"Jozsef Rohrbacher","sa3041070",
"Skye Selinsky","COLU",19,28,60,76,16,7,5,0,4,23,16,14,16,2,0,0,0,4,2,0.266666666,"Skye Selinsky","sa3041964",
"Jason Sharman","UNLV",,24,30,48,8,7,1,0,0,8,5,12,9,4,0,2,0,1,0,0.266666666,"Jason Sharman","sa3042069",
"Aaron Staehely","ACU",,33,75,83,20,17,2,0,1,15,14,5,15,2,0,1,1,8,5,0.266666666,"Aaron Staehely","sa3042895",
"Banks Tolley","MISS",22,26,15,17,4,2,2,0,0,5,3,2,5,0,0,0,0,1,1,0.266666666,"Banks Tolley","sa3043897",
"Anthony Toma","BGSU",,14,15,19,4,2,0,1,1,4,2,2,7,2,0,0,0,1,0,0.266666666,"Anthony Toma","sa3043908",
"Monray Van Der Walt","LAM",,10,15,20,4,1,3,0,0,3,6,2,2,1,2,0,0,0,0,0.266666666,"Monray Van Der Walt","sa3044340",
"Huck Wathan","CLT",,15,30,36,8,6,1,0,1,6,6,4,14,2,0,0,0,0,1,0.266666666,"Huck Wathan","sa3044843",
"Brett Zimmerman","LMU",,33,90,107,24,16,6,1,1,15,12,11,34,4,2,0,3,0,2,0.266666666,"Brett Zimmerman","sa3045862",
"Hayden Harris","LONG",20,52,199,239,53,40,11,0,2,44,23,26,42,9,3,2,2,10,3,0.266331658,"Hayden Harris","sa3033281",
"Dylan Bacot","UNCA",,51,184,224,49,27,17,2,3,32,39,27,45,11,2,0,2,6,1,0.266304347,"Dylan Bacot","sa3026371",
"Will Morrison","WMU",22,52,184,218,49,29,14,1,5,38,24,13,55,12,4,5,0,8,0,0.266304347,"Will Morrison","sa3038427",
"Michael Fuhrman","UCSD",,46,169,200,45,25,12,2,6,29,27,22,49,6,2,1,0,3,2,0.266272189,"Michael Fuhrman","sa3031759",
"Michael Sprockett","AKR",19,48,154,171,41,26,9,0,6,20,20,9,45,5,0,3,0,2,2,0.266233766,"Michael Sprockett","sa3042878",
"William Hamiter","ALA",22,35,124,141,33,23,6,0,4,10,27,10,28,4,2,1,0,1,0,0.266129032,"William Hamiter","sa3033091",
"Mario DeMera","SF",,57,233,250,62,43,13,3,3,33,39,12,55,2,1,2,6,5,1,0.26609442,"Mario DeMera","sa3030125",
"Brock Tibbitts","IU",19,59,218,262,58,35,13,1,9,42,43,38,46,4,2,0,5,5,0,0.266055045,"Brock Tibbitts","sa3025171",801903
"Matthew DePrey","XAV",20,42,109,127,29,24,2,0,3,20,16,12,30,4,1,1,2,0,1,0.266055045,"Matthew DePrey","sa3030174",
"Clayton Mehlbauer","BELL",,54,218,249,58,38,10,3,7,38,28,23,53,4,3,1,6,8,1,0.266055045,"Clayton Mehlbauer","sa3037798",
"Peter Messervy","HARV",20,35,109,124,29,22,4,0,3,19,11,13,28,0,1,1,0,2,1,0.266055045,"Peter Messervy","sa3037918",
"Collin Shapiro","MASS",,32,109,133,29,24,4,0,1,15,14,22,16,1,0,1,2,8,2,0.266055045,"Collin Shapiro","sa3042063",
"Joe Emerson","SHU",,50,188,213,50,36,11,0,3,23,33,17,37,4,4,0,3,7,3,0.265957446,"Joe Emerson","sa3030927",
"Jordan Starkes","WCU",,50,94,118,25,21,4,0,0,21,18,20,29,3,1,0,2,13,2,0.265957446,"Jordan Starkes","sa3042964",
"Drew Sturgeon","CARK",20,53,188,227,50,33,10,4,3,29,37,23,30,8,3,5,5,10,2,0.265957446,"Drew Sturgeon","sa3043284",
"Andrew Patrick","WRST",19,55,173,208,46,27,9,1,9,39,37,25,52,5,3,2,3,13,4,0.265895953,"Andrew Patrick","sa3025439",814429
"Santino Rosso","HOF",20,46,173,201,46,28,13,1,4,32,28,17,28,3,4,4,2,2,0,0.265895953,"Santino Rosso","sa3041193",
"Jabronski Williams","ALST",,52,173,214,46,34,5,1,6,39,31,31,37,6,2,2,2,10,1,0.265895953,"Jabronski Williams","sa3045299",
"Jonah Diaz","JAX",20,48,158,194,42,36,5,1,0,30,20,25,39,5,1,5,1,6,0,0.265822784,"Jonah Diaz","sa3030265",
"Matthew Lee","ULM",20,39,79,105,21,17,2,0,2,15,14,16,35,5,1,4,3,1,1,0.265822784,"Matthew Lee","sa3036162",
"Bret Mersman","NCAT",,27,79,95,21,12,4,0,5,12,14,13,24,2,0,1,0,0,0,0.265822784,"Bret Mersman","sa3037911",
"Ben Nemivant","PAC",,44,158,175,42,27,10,0,5,23,21,13,19,2,1,1,4,2,0,0.265822784,"Ben Nemivant","sa3038768",
"Keith Torres","SAC",,30,79,104,21,12,6,2,1,20,9,11,22,8,2,4,1,4,1,0.265822784,"Keith Torres","sa3043969",
"Cole Elvis","CAL",22,56,222,251,59,38,17,1,3,24,41,27,48,0,2,0,3,0,0,0.265765765,"Cole Elvis","sa3030919",
"Dondrae Bremner","CIN",23,28,64,78,17,9,4,0,4,15,8,10,30,0,1,3,0,2,1,0.265625,"Dondrae Bremner","sa3027643",
"Josiah Cromwick","ORE",20,43,128,143,34,22,8,0,4,17,23,9,35,6,0,0,4,2,2,0.265625,"Josiah Cromwick","sa3029580",
"Dylan Kurahashi-Choy Foo","TAR",,52,192,221,51,32,11,3,5,40,32,19,34,9,0,1,4,5,3,0.265625,"Dylan Kurahashi-Choy Foo","sa3035789",
"JT Navyac","CSUF",20,49,128,147,34,29,2,3,0,19,8,10,27,5,0,4,3,6,0,0.265625,"JT Navyac","sa3038706",
"Danny Neri","ND",20,26,64,72,17,11,3,1,2,10,11,5,14,2,1,0,0,1,0,0.265625,"Danny Neri","sa3038771",
"Brett Pfaadt","BELL",,25,64,81,17,15,2,0,0,8,3,13,25,4,0,0,1,1,0,0.265625,"Brett Pfaadt","sa3039845",
"Camden Traficante","STET",20,44,128,169,34,30,3,0,1,21,12,32,45,2,1,6,0,4,5,0.265625,"Camden Traficante","sa3044007",
"Kenny Levari","ODU",20,58,241,279,64,45,11,2,6,52,45,27,53,2,8,1,5,1,0,0.265560165,"Kenny Levari","sa3036270",
"Cory Acton","UGA",23,52,177,220,47,33,9,0,5,27,30,31,46,8,2,2,2,0,1,0.265536723,"Cory Acton","sa3019887",680703
"Cristian Lopez","ALST",,52,177,211,47,39,6,0,2,31,36,22,44,5,1,6,1,0,0,0.265536723,"Cristian Lopez","sa3036527",
"Matt Gonzalez","FIU",,40,113,131,30,27,3,0,0,13,11,9,19,8,1,0,2,3,1,0.265486725,"Matt Gonzalez","sa3032435",
"Matthias Haas","CP",20,42,113,126,30,23,3,1,3,21,17,9,29,3,1,0,3,0,0,0.265486725,"Matthias Haas","sa3032912",
"Ole Arntson","SIUE",,30,98,111,26,18,4,0,4,19,17,11,34,2,0,0,3,0,0,0.265306122,"Ole Arntson","sa3026232",
"Cam Foster","LIB",20,60,230,265,61,38,17,0,6,43,40,24,72,5,5,1,5,2,3,0.265217391,"Cam Foster","sa3031572",
"Colin Hall","GT",23,60,230,273,61,39,8,5,9,52,37,37,58,2,4,0,4,9,1,0.265217391,"Colin Hall","sa3033015",
"Will McGillis","USM",,66,230,287,61,31,12,2,16,53,51,32,57,20,5,0,8,6,3,0.265217391,"Will McGillis","sa3037595",
"Will Smith","UTM",,45,181,213,48,39,4,2,3,29,19,24,41,3,4,1,1,4,3,0.26519337,"Will Smith","sa3042656",
"Adam Dapkewicz","GTWN",21,32,83,96,22,18,2,0,2,16,6,11,29,1,0,1,0,4,0,0.26506024,"Adam Dapkewicz","sa3029838",
"Jack OReilly","VILL",21,49,200,228,53,41,9,1,2,32,36,20,26,5,3,0,7,1,0,0.265,"Jack OReilly","sa3039183",
"Cole Roberts","LMU",21,55,200,229,53,46,7,0,0,29,15,14,33,10,2,3,5,7,2,0.265,"Cole Roberts","sa3040873",
"Daniel Brooks","GMU",,41,117,135,31,24,5,0,2,13,14,12,24,3,1,2,3,2,1,0.264957264,"Daniel Brooks","sa3027751",
"Colin Mason","BING",,35,117,129,31,25,5,0,1,19,11,7,26,1,3,1,3,2,0,0.264957264,"Colin Mason","sa3037251",
"Quinn Mimnaugh","WAG",,40,117,139,31,24,4,1,2,17,19,11,31,8,3,0,1,4,2,0.264957264,"Quinn Mimnaugh","sa3038116",
"Alberto Osuna","UNC",,63,234,272,62,35,7,0,20,40,57,27,86,9,2,0,2,1,0,0.264957264,"Alberto Osuna","sa3039263",
"Ryan Glass","NKU",,49,185,218,49,27,16,1,5,36,27,22,55,10,0,1,3,5,0,0.264864864,"Ryan Glass","sa3032296",
"Michelle Artzberger","ULM",,52,170,195,45,29,11,0,5,16,25,20,42,2,0,3,3,0,0,0.264705882,"Michelle Artzberger","sa3026249",
"Shane Harkins","WAG",,12,34,36,9,7,2,0,0,7,2,1,10,1,0,0,1,1,0,0.264705882,"Shane Harkins","sa3033225",
"Trevor Johnson","DUKE",24,35,68,82,18,10,6,0,2,16,7,10,19,4,0,0,1,5,0,0.264705882,"Trevor Johnson","sa3034818",
"Shayne Simpson","CBU",,31,34,41,9,6,3,0,0,9,5,5,12,2,0,0,0,1,0,0.264705882,"Shayne Simpson","sa3042345",
"Chris Swanberg","MEM",,50,170,203,45,33,7,0,5,31,34,21,20,6,2,4,1,2,0,0.264705882,"Chris Swanberg","sa3043369",
"Nik McClaughry","ARIZ",22,64,257,308,68,47,14,4,3,57,24,38,47,10,0,3,3,6,2,0.264591439,"Nik McClaughry","sa3022484",800597
"Hunter Gieser","ACU",,55,189,227,50,26,10,1,13,41,42,20,73,15,3,0,1,3,1,0.264550264,"Hunter Gieser","sa3032198",
"Nick Hassan","KENN",,57,189,212,50,39,11,0,0,32,27,9,17,7,2,5,8,7,0,0.264550264,"Nick Hassan","sa3033374",
"Nick Leehey","UCD",19,40,155,176,41,26,10,0,5,25,29,16,43,3,2,0,2,1,0,0.264516129,"Nick Leehey","sa3036171",
"Jackson Mayo","USF",19,49,155,183,41,23,8,1,9,34,31,25,44,1,2,0,1,4,3,0.264516129,"Jackson Mayo","sa3037391",
"Zack Budzik","UNCG",,63,242,275,64,47,12,2,3,44,42,20,55,4,6,3,2,14,4,0.264462809,"Zack Budzik","sa3027978",
"Jacob Castro","UCI",23,29,87,91,23,17,5,0,1,11,16,2,19,2,0,0,3,0,0,0.264367816,"Jacob Castro","sa3028636",
"Jac Croom","UNCW",,54,174,206,46,34,5,1,6,33,26,20,28,4,3,5,4,2,1,0.264367816,"Jac Croom","sa3029585",
"Elias Flowers","JAX",,36,87,113,23,19,3,0,1,14,11,14,15,5,3,4,4,8,2,0.264367816,"Elias Flowers","sa3031479",
"Mike Gervasi","MASS",21,47,174,208,46,31,8,2,5,25,31,26,49,6,2,0,1,1,0,0.264367816,"Mike Gervasi","sa3032154",
"Terrell Huggins","NDSU",,30,87,101,23,15,6,0,2,16,12,9,24,3,0,2,0,2,4,0.264367816,"Terrell Huggins","sa3034256",
"Rigsby Mosley","TROY",,38,87,103,23,16,5,0,2,24,16,10,21,3,2,1,0,12,0,0.264367816,"Rigsby Mosley","sa3038462",
