Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"Evan Sipe","SDSU",20,11,26,31,2,2,0,0,0,3,3,3,11,1,1,0,0,0,0,0.076923076,"Evan Sipe","sa3042365",
"Jackson Cleveland","LAM",,25,14,14,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0.071428571,"Jackson Cleveland","sa3029040",
"Thomas Latham","MSM",21,6,14,16,1,0,1,0,0,1,3,1,7,0,0,1,0,0,0,0.071428571,"Thomas Latham","sa3036028",
"Nolan Lingley","PEPP",,9,14,14,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0.071428571,"Nolan Lingley","sa3036358",
"Eric Madenberg","BING",,10,14,17,1,1,0,0,0,1,1,3,5,0,0,0,1,0,0,0.071428571,"Eric Madenberg","sa3036833",
"Jackson Taylor","INST",22,8,14,14,1,1,0,0,0,2,1,0,3,0,0,0,0,0,0,0.071428571,"Jackson Taylor","sa3043567",
"Caden Wildman","COR",,10,14,15,1,0,1,0,0,2,1,0,10,1,0,0,1,0,0,0.071428571,"Caden Wildman","sa3045202",
"Evan Badger","FAMU",,20,30,36,2,1,1,0,0,3,2,6,14,0,0,0,0,0,0,0.066666666,"Evan Badger","sa3026379",
"Carlos Martinez","PITT",,9,15,15,1,0,1,0,0,1,0,0,10,0,0,0,0,0,0,0.066666666,"Carlos Martinez","sa3037142",
"Jordan Thompson","NICH",,12,15,19,1,0,0,1,0,1,5,0,4,1,2,1,0,0,0,0.066666666,"Jordan Thompson","sa3043766",
"Chase Franken","YSU",,26,32,41,2,1,0,1,0,6,1,6,11,3,0,0,1,0,1,0.0625,"Chase Franken","sa3031643",
"Alton Gyselman","HAW",21,10,16,18,1,0,1,0,0,0,0,2,6,0,0,0,0,0,0,0.0625,"Alton Gyselman","sa3032907",
"Garrett Kennedy","OMA",,30,16,19,1,1,0,0,0,4,0,1,8,0,0,2,0,3,0,0.0625,"Garrett Kennedy","sa3035267",
"Yanluis Ortiz","SEMO",,9,16,19,1,1,0,0,0,3,0,2,4,1,0,0,0,0,0,0.0625,"Yanluis Ortiz","sa3039226",
"Blake Penso","UCI",21,11,16,22,1,0,0,0,1,2,5,5,8,0,1,0,0,0,0,0.0625,"Blake Penso","sa3039683",
"Julio Riggs","ACU",,12,16,18,1,1,0,0,0,1,1,2,5,0,0,0,0,0,0,0.0625,"Julio Riggs","sa3040752",
"Seaver Sheets","ULM",20,16,16,20,1,1,0,0,0,0,1,4,6,0,0,0,0,0,0,0.0625,"Seaver Sheets","sa3042121",
"Bennett Smith","ARMY",,11,16,20,1,1,0,0,0,2,0,3,4,1,0,0,0,0,0,0.0625,"Bennett Smith","sa3042485",
"Ryan Taylor","UCF",20,26,16,21,1,0,0,0,1,2,1,3,9,1,0,1,0,0,0,0.0625,"Ryan Taylor","sa3043585",
"Kyle Pepiot","BUT",,21,33,35,2,2,0,0,0,2,0,2,16,0,0,0,0,0,0,0.06060606,"Kyle Pepiot","sa3039686",
"Jamil Betancourt","ALCN",,21,34,38,2,2,0,0,0,2,1,4,12,0,0,0,0,1,1,0.058823529,"Jamil Betancourt","sa3027098",
"Logan Castellano","MRMK",,12,17,19,1,1,0,0,0,2,1,0,6,1,1,0,0,0,0,0.058823529,"Logan Castellano","sa3028610",
"Sergio DeCello","CHSO",,13,17,20,1,0,0,0,1,5,2,2,10,1,0,0,0,3,0,0.058823529,"Sergio DeCello","sa3029997",
"Nick DeMarco","ND",20,23,34,41,2,2,0,0,0,5,0,3,18,4,0,0,1,1,1,0.058823529,"Nick DeMarco","sa3030113",
"Matt Gonsalves","FRES",19,8,17,17,1,0,1,0,0,1,3,0,6,0,0,0,0,0,0,0.058823529,"Matt Gonsalves","sa3032395",
"Andrew Wong","SEA",,14,17,17,1,1,0,0,0,3,2,0,4,0,0,0,0,0,0,0.058823529,"Andrew Wong","sa3045527",
"Steve Ramirez","PUR",,18,18,20,1,1,0,0,0,1,0,2,9,0,0,0,0,0,0,0.055555555,"Steve Ramirez","sa3040431",
"Travis Stauter","UTM",,8,18,22,1,1,0,0,0,1,0,1,5,3,0,0,0,0,0,0.055555555,"Travis Stauter","sa3042987",
"Cole Watson","SPU",,26,36,53,2,2,0,0,0,9,1,14,15,2,1,0,1,3,0,0.055555555,"Cole Watson","sa3044855",
"Kerry Herndon-Brown","MEM",18,9,19,20,1,1,0,0,0,1,0,0,7,0,0,1,0,0,0,0.052631578,"Kerry Herndon-Brown","sa3033697",
"Andrew Jenner","LIB",,11,19,22,1,1,0,0,0,1,1,2,7,0,0,1,1,0,0,0.052631578,"Andrew Jenner","sa3034648",
"Matt Kemp","UNCG",21,39,19,24,1,1,0,0,0,1,1,4,8,0,1,0,0,1,0,0.052631578,"Matt Kemp","sa3035242",
"Ethan Moore","SELA",,19,19,24,1,1,0,0,0,2,3,2,4,2,1,0,0,0,0,0.052631578,"Ethan Moore","sa3038293",
"Quinn Rooks","BRWN",21,12,19,22,1,1,0,0,0,1,0,3,8,0,0,0,0,0,1,0.052631578,"Quinn Rooks","sa3041123",
"Toran Smith","COPP",21,10,19,20,1,1,0,0,0,0,1,0,10,1,0,0,0,0,0,0.052631578,"Toran Smith","sa3042646",
"Michael Callan Moss","HALL",19,10,21,24,1,0,1,0,0,3,3,2,9,0,1,0,1,0,0,0.047619047,"Michael Callan Moss","sa3028282",
"Justin Jang","WIU",,13,21,24,1,1,0,0,0,1,0,2,9,1,0,0,0,0,0,0.047619047,"Justin Jang","sa3034570",
"Kodai Yaoita","DSU",,9,21,23,1,1,0,0,0,3,0,2,9,0,0,0,0,0,0,0.047619047,"Kodai Yaoita","sa3045679",
"Graiden West","RICE",20,8,23,24,1,1,0,0,0,0,1,1,8,0,0,0,0,0,0,0.04347826,"Graiden West","sa3045031",
"Antonio DiGrigoli","HART",,10,24,27,1,1,0,0,0,0,0,2,20,1,0,0,0,0,0,0.041666666,"Antonio DiGrigoli","sa3030321",
"Will Florio","STO",,19,24,28,1,1,0,0,0,2,2,3,15,0,1,0,1,0,0,0.041666666,"Will Florio","sa3031475",
"Matt Wessels","IONA",20,13,24,29,1,1,0,0,0,1,1,2,14,3,0,0,0,0,0,0.041666666,"Matt Wessels","sa3045025",
"Sean Flaherty","MRST",23,16,25,31,1,1,0,0,0,3,1,5,14,0,1,0,0,0,0,0.04,"Sean Flaherty","sa3031426",
"Trey LaFleur","UL",,21,25,29,1,1,0,0,0,0,2,2,12,0,2,0,0,0,0,0.04,"Trey LaFleur","sa3035847",
"Jake Brown","CBU",,20,26,28,1,0,0,0,1,3,2,2,10,0,0,0,0,0,0,0.038461538,"Jake Brown","sa3027839",
"Alex Sardina","BYU",22,16,28,33,1,1,0,0,0,1,2,3,14,1,1,0,0,0,0,0.035714285,"Alex Sardina","sa3041567",
"Jake Stadler","PUR",21,25,29,41,1,0,0,0,1,6,4,7,7,3,0,2,0,1,0,0.034482758,"Jake Stadler","sa3042893",
"Joey Agar","MSM",19,23,31,40,1,1,0,0,0,1,1,5,16,2,0,2,0,0,0,0.032258064,"Joey Agar","sa3025793",
"Connor O'Halloran","MICH",20,17,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Connor O'Halloran","sa3023219",683354
"Mark Manfredi","DAY",23,16,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Mark Manfredi","sa3023516",815081
"Nicholas Judice","ULM",22,21,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Nicholas Judice","sa3023672",700113
"Connor Wietgrefe","MINN",21,22,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Connor Wietgrefe","sa3025401",809733
"Jimmy Romano","DUKE",20,22,6,7,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,"Jimmy Romano","sa3025543",695740
"Will Riley","VMI",21,23,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Will Riley","sa3025627",703042
"Alex Adame","UCSD",,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alex Adame","sa3025743",
"Jesus Aldaz","RGV",,14,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Jesus Aldaz","sa3025860",
"Matt Alexander","BUCK",20,2,1,3,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,"Matt Alexander","sa3025885",
"Jay Allred","PRES",,6,7,7,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,"Jay Allred","sa3025946",
"Franco Alonso","COR",,1,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Franco Alonso","sa3025959",
"Troy Anderson","UCR",,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Troy Anderson","sa3026072",
"Phillip Ard","GASO",20,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Phillip Ard","sa3026158",
"Ivan Arias","VAN",20,5,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Ivan Arias","sa3026183",
"Casey Artigues","USM",21,5,2,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,"Casey Artigues","sa3026245",
"Brice Austin","HARV",,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Brice Austin","sa3026308",
"Jack Austin","UPST",,9,5,7,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,"Jack Austin","sa3026310",
"Nico Azpilcueta","SMC",20,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Nico Azpilcueta","sa3026346",
"AJ Bailey","NWST",,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AJ Bailey","sa3026399",
"Devonte Bailey","ALST",,11,1,1,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,"Devonte Bailey","sa3026404",
"Isaiah Barkett","NCSU",19,10,7,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"Isaiah Barkett","sa3026572",701373
"Cameron Barto","PITT",,11,3,4,0,0,0,0,0,4,0,1,1,0,0,0,1,0,0,0,"Cameron Barto","sa3026679",
"Spencer Bauer","ELON",,16,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"Spencer Bauer","sa3026736",
"Jacob Beall","AKR",,10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Jacob Beall","sa3026783",
"Khalil Bell","EKU",,6,6,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Khalil Bell","sa3026909",
"Dean Bergmann","JOES",,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dean Bergmann","sa3027037",
"David Bernard","SPU",,8,6,9,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,"David Bernard","sa3027056",
"Ryker Billingsley","UCR",19,9,6,8,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,"Ryker Billingsley","sa3027157",
"Brett Blair","STAN",20,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Brett Blair","sa3027210",
"Connor Blantz","NCAT",22,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Connor Blantz","sa3027242",
"Luke Blas","JAX",,2,1,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Luke Blas","sa3027245",
"JD Bogart","BRAD",20,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"JD Bogart","sa3027318",
"Michael Bouma","MD",22,3,3,4,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,"Michael Bouma","sa3027455",
"Nic Britt","WIN",22,15,6,6,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,"Nic Britt","sa3027709",
"Skylar Brooks","APP",,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Skylar Brooks","sa3027769",
"Brayden Broome","SAM",,14,11,11,0,0,0,0,0,3,1,0,6,0,0,0,0,1,0,0,"Brayden Broome","sa3027774",
"Jessada Brown","UCSB",20,14,8,10,0,0,0,0,0,3,0,1,2,1,0,0,0,0,1,0,"Jessada Brown","sa3027847",
"Josiah Bryant","CBU",,5,2,3,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,"Josiah Bryant","sa3027926",
"Matthew Buchanan","UVA",20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matthew Buchanan","sa3027942",
"Julian Buchman","QUIN",,9,4,6,0,0,0,0,0,3,0,1,3,1,0,0,0,0,0,0,"Julian Buchman","sa3027947",
"Jacob Budzik","UNCG",19,22,7,7,0,0,0,0,0,7,0,0,5,0,0,0,0,4,2,0,"Jacob Budzik","sa3027977",
"Cam Burgess","ECU",19,4,3,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Cam Burgess","sa3028041",
"Bump Burgreen","JVST",,8,3,4,0,0,0,0,0,2,0,1,3,0,0,0,0,0,1,0,"Bump Burgreen","sa3028049",
"Graeme Carroll","BUCK",21,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Graeme Carroll","sa3028506",
"Robert Castillo","LBSU",,4,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Robert Castillo","sa3028623",
"Nathan Chasey","VAL",,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nathan Chasey","sa3028781",
"Nick Cirelli","SJU",,27,7,10,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,"Nick Cirelli","sa3028946",
"Addison Clark","VMI",,6,6,10,0,0,0,0,0,1,0,2,6,1,0,1,0,2,0,0,"Addison Clark","sa3028965",
"Emmett Coco","WAG",,7,2,5,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,"Emmett Coco","sa3029089",
"Marty Cole","NIA",22,22,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Marty Cole","sa3029138",
"Antonio Colon","CIT",,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Antonio Colon","sa3029206",
"Sebastian Colon","ALST",,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sebastian Colon","sa3029212",
"MacCallan Conklin","ILST",20,7,2,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"MacCallan Conklin","sa3029243",
"Alex Cordero","FGCU",22,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Alex Cordero","sa3029375",
"Matthew Corpas","FIU",21,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Matthew Corpas","sa3029403",
"Noah Covington","UMES",22,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Noah Covington","sa3029481",
"Graham Crawford","USM",22,6,8,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"Graham Crawford","sa3029536",
"Nick Crespo","UTSA",,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Nick Crespo","sa3029554",
"Mario Cuevas","COPP",,4,2,3,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,"Mario Cuevas","sa3029654",
"Sandyn Cuthrell","CMU",,4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Sandyn Cuthrell","sa3029742",
"Brock Daniels","MIZ",20,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Brock Daniels","sa3029820",
"Hiram Davis","DSU",,20,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Hiram Davis","sa3029909",
"Ryan Davis","LEH",,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Ryan Davis","sa3029938",
"Cam Decker","BYU",,4,3,4,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,"Cam Decker","sa3030002",
"Jamis DeKay","YALE",,6,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Jamis DeKay","sa3030042",
"Joe DElia","SIE",,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Joe DElia","sa3030090",
"Vince DEusanio","YSU",20,9,7,9,0,0,0,0,0,2,0,2,3,0,0,0,1,0,0,0,"Vince DEusanio","sa3030215",
"David Dielman","MRSH",19,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"David Dielman","sa3030301",
"Darryl Dilworth Jr.","CAL",19,6,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,"Darryl Dilworth Jr.","sa3030350",
"Brock Donnelly","QUC",19,2,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"Brock Donnelly","sa3030459",
"Joe Dooley","HART",18,15,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Joe Dooley","sa3030471",
"Tyler Dunbar","FAMU",,14,13,16,0,0,0,0,0,1,1,3,8,0,0,0,0,0,0,0,"Tyler Dunbar","sa3030650",
"Andrew Duran","UNO",,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Andrew Duran","sa3030685",
"Dylan Edmands","LIB",,6,8,9,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,"Dylan Edmands","sa3030788",
"Clay Edmondson","UNCA",20,17,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Clay Edmondson","sa3030792",811667
"Michael Edwards","GRAM",,6,3,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,"Michael Edwards","sa3030821",
"Nick Embleton","JOES",,7,7,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Nick Embleton","sa3030924",
"Cooper Erikson","WOF",19,3,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"Cooper Erikson","sa3030984",
"Albert Espinosa","BCU",22,3,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"Albert Espinosa","sa3031020",
"Caleb Estes","MD",19,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Caleb Estes","sa3031037",
"Brett Eurey","APP",,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brett Eurey","sa3031053",
"Eyon Everett","JKST",,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Eyon Everett","sa3031086",
"Ryan Facinelli","BUCK",19,7,9,9,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,"Ryan Facinelli","sa3031112",
"Carson Falsken","NCSU",21,6,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,"Carson Falsken","sa3031141",
"Callan Fang","HARV",19,18,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Callan Fang","sa3031142",823765
"Dominic Felix","UNM",,6,7,8,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,"Dominic Felix","sa3031224",
"Nick Ferri","HALL",18,9,12,14,0,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,"Nick Ferri","sa3031283",
"Leighton Finley","UGA",19,22,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Leighton Finley","sa3031345",803287
"Chase Fischer","RID",19,9,4,7,0,0,0,0,0,1,1,1,2,1,1,0,1,0,0,0,"Chase Fischer","sa3031368",
"JW Fitzgerald","SHU",,20,2,2,0,0,0,0,0,7,0,0,2,0,0,0,0,1,1,0,"JW Fitzgerald","sa3031406",
"Jack Fitzharris","WMU",20,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jack Fitzharris","sa3031410",
"Kade Fletcher","OU",,3,1,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,"Kade Fletcher","sa3031448",
"Boston Forbes","KENN",,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Boston Forbes","sa3031535",
"Kyle Fossum","WASH",20,4,6,6,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,"Kyle Fossum","sa3031570",
"Rory Fox","ND",19,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Rory Fox","sa3031610",812431
"Bennett Freiter","NDSU",,4,4,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,"Bennett Freiter","sa3031702",
"Isaiah Frost","MIZ",20,18,5,7,0,0,0,0,0,5,0,2,5,0,0,0,0,0,0,0,"Isaiah Frost","sa3031743",
"Jimmy Galicia","LMU",,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Jimmy Galicia","sa3031843",
"Tripp Garrish","AFA",,4,1,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Tripp Garrish","sa3032007",
"Nolan George","UNLV",20,6,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Nolan George","sa3032126",
"Dylan Gerard","SEA",,6,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Dylan Gerard","sa3032129",
"Chase Gerbrick","LIP",,2,6,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Chase Gerbrick","sa3032132",
"Ryder Giles","UK",,26,2,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Ryder Giles","sa3032219",
"Charlie Gonzalez","ALCN",,5,8,8,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,"Charlie Gonzalez","sa3032407",
"Jack Grant","ARIZ",21,7,9,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,"Jack Grant","sa3032581",
"Jack Guerrero","UNCW",19,7,6,9,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,"Jack Guerrero","sa3032827",
"Michael Gupton","NCSU",19,15,5,7,0,0,0,0,0,3,0,2,0,0,0,0,1,1,0,0,"Michael Gupton","sa3032858",
"Carlos Guzman","MOST",,8,6,9,0,0,0,0,0,1,0,3,2,0,0,0,1,0,0,0,"Carlos Guzman","sa3032895",
"Jeph Hadson-Taylor","ME",,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Jeph Hadson-Taylor","sa3032940",
"Wyatt Hage","RAD",,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyatt Hage","sa3032953",
"Blake Hale","MUR",20,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Blake Hale","sa3032993",
"Karter Hann","PFW",,4,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Karter Hann","sa3033140",
"Tyler Hare","GT",20,11,7,13,0,0,0,0,0,4,1,5,5,1,0,0,0,1,0,0,"Tyler Hare","sa3033220",
"Cooper Harris","WICH",21,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Cooper Harris","sa3033264",
"Cam Hart","MICH",,10,6,7,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,"Cam Hart","sa3033321",
"Joe Hauser","MINN",22,8,4,5,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,"Joe Hauser","sa3033407",
"Aiden Heberlie","MIZ",19,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aiden Heberlie","sa3033499",
"Curtis Hebert","PORT",19,12,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Curtis Hebert","sa3033501",805222
"Tyson Heinz","NEV",,1,3,4,0,0,0,0,0,1,0,1,3,0,0,0,0,1,0,0,"Tyson Heinz","sa3033546",
"Tafton Hensley","ORE",22,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Tafton Hensley","sa3033645",
"Brendon Herrin","EVAN",,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Brendon Herrin","sa3033704",
"Eli Hill","EIU",,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eli Hill","sa3033817",
"Hank Himrich","BRAD",,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Hank Himrich","sa3033846",
"Blake Hiraki","HAW",,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Blake Hiraki","sa3033872",
"Bradley Hodges","UVA",19,2,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"Bradley Hodges","sa3033896",
"Preston Hoffart","TEX",,5,2,5,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,"Preston Hoffart","sa3033916",
"Blake Hofheins","UTU",,8,6,8,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,"Blake Hofheins","sa3033925",
"Magnum Hofstetter","HAW",21,10,7,9,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,"Magnum Hofstetter","sa3033927",
"Kaden Hogan","UCD",,26,13,13,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,"Kaden Hogan","sa3033928",
"Dane Hoggard","HALL",,2,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Dane Hoggard","sa3033936",
"Javen Hunter","AAMU",,5,7,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,"Javen Hunter","sa3034327",
"Parker Hydrick","BGSU",,10,16,19,0,0,0,0,0,1,0,1,9,2,0,0,0,0,0,0,"Parker Hydrick","sa3034387",
"Menelik Israel","DUKE",21,5,2,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"Menelik Israel","sa3034459",
"Victor Izquierdo","NAVY",,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Victor Izquierdo","sa3034471",
"Joe Jaconski","UNC",20,4,4,5,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,"Joe Jaconski","sa3034539",
"Ed Jarvis","NE",23,4,6,6,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,"Ed Jarvis","sa3034597",
"Luke Jessen","NEB",20,8,7,8,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,"Luke Jessen","sa3034676",
"Nick Jodway","MRSH",,2,6,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"Nick Jodway","sa3034705",
"Logan Johnstone","GONZ",20,4,10,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,"Logan Johnstone","sa3034783",
"Peter Johnson","BRAD",19,4,3,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,"Peter Johnson","sa3034801",
"Terrance Johnson","ALCN",,10,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"Terrance Johnson","sa3034814",
"Ty Johnsen","GONZ",,8,16,16,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,"Ty Johnsen","sa3034823",
"Andrew Jones","OSU",19,2,1,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Andrew Jones","sa3034840",
"Bryce Jones","ODU",,4,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Bryce Jones","sa3034849",
"Kazuya Jordan","VMI",19,24,5,8,0,0,0,0,0,1,0,2,4,0,0,1,0,4,0,0,"Kazuya Jordan","sa3034932",
"Cameron Jowaiszas","NEV",22,6,9,10,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,"Cameron Jowaiszas","sa3034958",
"Collin Kalinowski","EIU",22,5,5,8,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,"Collin Kalinowski","sa3035040",
"Brady Karp","BUCK",19,4,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Brady Karp","sa3035089",
