Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"Scout Knotts","ME",,43,156,191,46,31,8,3,4,38,21,22,35,9,4,0,1,9,0,0.294871794,"Scout Knotts","sa3035562",
"Benji Brokemond","M-OH",,52,173,202,51,41,6,3,1,32,19,16,52,8,1,4,3,8,5,0.294797687,"Benji Brokemond","sa3027737",
"Easton Bertrand","MINN",,32,95,111,28,19,3,1,5,10,13,7,31,4,1,4,4,2,0,0.294736842,"Easton Bertrand","sa3027080",
"Ethan Copeland","SIUE",23,34,95,109,28,21,4,1,2,13,17,12,27,0,2,0,1,3,0,0.294736842,"Ethan Copeland","sa3029354",
"Christian Fedko","CONN",,50,190,224,56,40,15,0,1,38,29,25,32,5,3,1,3,4,3,0.294736842,"Christian Fedko","sa3031210",
"Cam Williams","TEX",23,61,207,259,61,28,20,1,12,42,51,33,57,11,2,6,4,4,0,0.29468599,"Cam Williams","sa3017107",668769
"Turner Grau","YSU",,54,207,226,61,33,13,7,8,40,42,13,44,3,2,1,2,6,3,0.29468599,"Turner Grau","sa3032590",
"Justin Cooper","TXSO",22,41,146,189,43,33,7,1,2,37,21,30,41,7,1,5,1,18,8,0.294520547,"Justin Cooper","sa3029340",
"Cole Garey","DSU",,42,146,163,43,32,7,0,4,20,30,14,33,1,2,0,2,0,0,0.294520547,"Cole Garey","sa3031972",
"Bryce Hodge","ETSU",,38,146,165,43,22,11,0,10,24,40,12,30,4,1,2,2,0,0,0.294520547,"Bryce Hodge","sa3033895",
"Houston Parker","CHSO",,41,146,177,43,30,9,2,2,26,19,14,31,14,2,1,2,8,0,0.294520547,"Houston Parker","sa3039455",
"Jonathan Tapia","UTSA",,46,146,190,43,34,8,1,0,38,24,22,22,14,4,4,6,3,2,0.294520547,"Jonathan Tapia","sa3043501",
"Stephen Hill","MORE",,45,163,204,48,27,16,2,3,33,34,27,33,10,3,1,6,1,2,0.294478527,"Stephen Hill","sa3033833",
"Joe Lampe","ASU",20,55,180,217,53,33,13,4,3,35,27,21,27,8,5,3,1,6,5,0.294444444,"Joe Lampe","sa3020642",802407
"Eric Brown Jr.","CCU",20,50,187,234,55,33,12,1,9,42,38,33,37,7,3,4,4,11,4,0.294117647,"Eric Brown Jr.","sa3019923",687521
"Murphy Stehly","TEX",22,29,51,62,15,12,2,1,0,8,7,7,18,1,1,2,0,2,0,0.294117647,"Murphy Stehly","sa3020276",693822
"Drew Compton","GT",20,53,187,219,55,31,10,1,13,41,37,27,57,4,1,0,2,0,0,0.294117647,"Drew Compton","sa3022495",686541
"Woody Hadeen","UCI",18,47,51,69,15,15,0,0,0,18,7,7,12,7,0,4,1,3,1,0.294117647,"Woody Hadeen","sa3025602",802219
"Drew Brutcher","USF",19,32,119,146,35,21,6,0,8,25,17,23,35,3,0,1,1,6,0,0.294117647,"Drew Brutcher","sa3027916",
"Adam Colon","CIT",,14,34,37,10,9,1,0,0,3,2,2,10,0,0,1,0,0,0,0.294117647,"Adam Colon","sa3029204",
"Taylor Daniell","CARK",,30,85,102,25,19,4,0,2,14,15,13,23,3,1,0,4,0,0,0.294117647,"Taylor Daniell","sa3029831",
"Tyler Douglas","DAV",19,17,17,21,5,5,0,0,0,0,1,2,4,1,1,0,2,0,0,0.294117647,"Tyler Douglas","sa3030513",
"Christian Garcia","SELA",20,56,187,232,55,39,11,0,5,33,30,32,50,10,1,2,3,14,4,0.294117647,"Christian Garcia","sa3031921",
"Trae Harmon","UK",22,27,68,82,20,14,4,0,2,8,11,11,23,1,2,0,0,2,0,0.294117647,"Trae Harmon","sa3033237",
"Mason Maners","JVST",,15,34,39,10,9,1,0,0,8,4,5,8,0,0,0,1,1,0,0.294117647,"Mason Maners","sa3036958",
"Cameron Tilly","AKR",24,49,153,177,45,33,8,0,4,27,21,16,30,4,1,3,2,2,5,0.294117647,"Cameron Tilly","sa3043835",
"Tommy Williams","UTA",22,26,68,83,20,16,3,1,0,10,1,12,13,1,1,1,4,1,1,0.294117647,"Tommy Williams","sa3045356",
"Joey Loynd","DEL",19,34,126,153,37,22,13,0,2,16,18,18,33,5,4,0,3,0,2,0.293650793,"Joey Loynd","sa3036620",
"Tyler Fogarty","SLU",,37,109,140,32,22,7,1,2,27,23,21,36,7,2,1,2,5,0,0.293577981,"Tyler Fogarty","sa3031501",
"Luther Woullard","UNO",,56,201,235,59,32,17,3,7,40,48,29,33,1,4,0,2,3,1,0.293532338,"Luther Woullard","sa3045595",
"Kyle Landers","UNM",,30,92,112,27,14,11,1,1,12,10,10,18,8,0,2,2,2,1,0.29347826,"Kyle Landers","sa3035901",
"Ely Stuart","UCR",,50,184,206,54,45,8,0,1,23,23,10,40,9,2,1,5,0,1,0.29347826,"Ely Stuart","sa3043260",
"Dave Matthews","CCSU",,43,167,195,49,28,14,0,7,33,33,23,37,4,1,0,2,13,3,0.293413173,"Dave Matthews","sa3037324",
"Zach Nogalski","MILW",,47,167,189,49,41,5,0,3,32,30,13,41,6,3,0,1,2,0,0.293413173,"Zach Nogalski","sa3038903",
"Joe Bramanti","ME",23,43,150,175,44,31,7,0,6,31,28,18,40,3,3,1,1,3,3,0.293333333,"Joe Bramanti","sa3027574",
"Toren Craig","LBSU",,32,75,88,22,16,6,0,0,11,7,7,20,0,1,5,5,3,1,0.293333333,"Toren Craig","sa3029520",
"Angel Jimenez","ALST",,23,75,82,22,13,6,0,3,13,16,4,24,0,3,0,1,1,0,0.293333333,"Angel Jimenez","sa3034690",
"Ruben Someillan","JAX",,50,208,242,61,53,6,0,2,34,19,20,36,8,4,2,1,4,4,0.29326923,"Ruben Someillan","sa3042738",
"Cooper Bowman","LOU",21,48,191,223,56,41,7,0,8,42,22,23,32,7,1,1,5,20,4,0.293193717,"Cooper Bowman","sa3016966",688682
"Ben Fitzgerald","UL",,52,191,223,56,28,15,1,12,32,31,16,48,15,0,1,2,6,4,0.293193717,"Ben Fitzgerald","sa3031396",
"Nick Kreutzer","UAPB",24,36,116,140,34,20,7,0,7,21,33,21,36,1,2,0,0,0,0,0.293103448,"Nick Kreutzer","sa3035713",
"Zach Selinger","FOR",,36,116,133,34,25,6,1,2,22,26,9,21,6,2,0,0,2,1,0.293103448,"Zach Selinger","sa3041965",
"Mitch McLendon","GWEB",,51,215,248,63,44,14,1,4,40,31,28,33,1,0,4,4,6,4,0.293023255,"Mitch McLendon","sa3037694",
"Angelo DAcunto","HC",21,27,99,113,29,21,6,0,2,21,16,11,20,1,2,0,3,0,0,0.292929292,"Angelo DAcunto","sa3029765",
"Giovanni DiGiacomo","LSU",,31,99,108,29,22,4,1,2,17,16,3,29,3,1,2,2,5,2,0.292929292,"Giovanni DiGiacomo","sa3030318",
"Donovan Whibbs","TROY",,34,99,107,29,22,6,1,0,11,10,5,25,1,1,1,1,1,0,0.292929292,"Donovan Whibbs","sa3045088",
"Joshua Cox","ORU",22,53,222,254,65,41,17,2,5,48,33,20,40,3,2,7,3,12,3,0.292792792,"Joshua Cox","sa3029497",
"Dustin Allen","USD",19,30,41,50,12,9,3,0,0,12,3,3,9,3,1,2,0,1,0,0.292682926,"Dustin Allen","sa3025915",
"Andrew Morrow","MSU",,17,41,47,12,7,3,0,2,5,9,4,13,1,1,0,1,0,0,0.292682926,"Andrew Morrow","sa3038432",
"Jack Simonsen","NDSU",,57,188,213,55,42,8,0,5,32,35,17,54,5,1,2,2,7,1,0.292553191,"Jack Simonsen","sa3042322",
"Grant Smith","UIW",,49,188,211,55,40,7,1,7,35,38,14,41,6,1,2,3,6,0,0.292553191,"Grant Smith","sa3042559",
"Ian Farrow","FGCU",18,44,147,174,43,27,12,1,3,21,22,18,52,9,0,0,1,2,0,0.292517006,"Ian Farrow","sa3031177",694786
"Michael Turconi","WAKE",22,42,171,196,50,34,8,0,8,36,30,18,50,4,1,2,3,2,4,0.29239766,"Michael Turconi","sa3020195",681580
"Andrew Jenner","WIN",,45,171,194,50,37,11,1,1,28,21,17,22,2,2,2,1,5,0,0.29239766,"Andrew Jenner","sa3034648",
"Ron Washington Jr.","PITT",,43,171,191,50,34,8,0,8,27,30,16,47,0,4,0,3,2,1,0.29239766,"Ron Washington Jr.","sa3044828",
"Riley Hogan","USF",24,61,236,277,69,44,12,1,12,41,40,30,61,9,1,1,2,1,0,0.292372881,"Riley Hogan","sa3033931",
"Taylor Darden","UIW",21,27,65,80,19,15,3,0,1,9,6,13,8,1,1,0,1,1,1,0.292307692,"Taylor Darden","sa3029846",
"Connor Konishi","SJSU",,24,65,79,19,16,2,1,0,8,5,12,17,1,0,1,3,1,1,0.292307692,"Connor Konishi","sa3035627",
"Nic Nolan","TROY",,40,130,145,38,29,7,0,2,17,23,7,36,3,3,2,3,2,1,0.292307692,"Nic Nolan","sa3038909",
"Cole Barr","IU",23,44,154,193,45,27,8,2,8,36,35,26,44,9,4,0,1,4,2,0.292207792,"Cole Barr","sa3016860",685297
"Gavin Rork","SEA",,51,178,228,52,44,6,2,0,30,15,32,40,15,1,2,0,22,6,0.292134831,"Gavin Rork","sa3041135",
"Raymond Gil","MIA",22,47,137,162,40,26,6,0,8,17,29,20,44,2,3,0,3,0,0,0.291970802,"Raymond Gil","sa3032204",
"Joe McNamara","WIN",,38,137,160,40,34,4,0,2,21,11,12,42,6,2,3,0,4,3,0.291970802,"Joe McNamara","sa3037724",
"Jake Slunder","MUR",,56,233,264,68,48,9,3,8,57,35,24,60,4,2,1,1,25,2,0.291845493,"Jake Slunder","sa3042443",
"Brody Moore","AUB",20,49,192,208,56,43,11,0,2,25,32,13,26,2,1,0,3,1,3,0.291666666,"Brody Moore","sa3019839",690914
"Cole Foster","AUB",19,15,24,29,7,4,3,0,0,5,1,3,9,2,0,0,0,0,0,0.291666666,"Cole Foster","sa3022673",694369
"Michael Snyder","WASH",20,28,72,83,21,15,4,1,1,10,5,5,24,4,1,1,3,0,0,0.291666666,"Michael Snyder","sa3025194",688617
"Emanuel Dean","UCLA",21,14,24,26,7,6,0,1,0,1,6,2,12,0,0,0,0,0,0,0.291666666,"Emanuel Dean","sa3029968",
"Richie Garcia","FGCU",24,48,192,229,56,40,9,1,6,42,42,24,21,9,3,1,4,6,2,0.291666666,"Richie Garcia","sa3031947",
"Josh Killeen","UTSA",,11,24,29,7,4,2,0,1,5,4,4,3,0,0,1,1,0,0,0.291666666,"Josh Killeen","sa3035360",
"Gerald Nervis Jr.","GRAM",21,20,48,57,14,9,5,0,0,7,7,5,14,3,1,0,0,0,0,0.291666666,"Gerald Nervis Jr.","sa3038773",
"Jake Parr","PUR",,22,48,56,14,13,0,0,1,8,10,2,6,4,1,1,1,0,0,0.291666666,"Jake Parr","sa3039494",
"Cole Reynolds","ELON",19,44,144,176,42,30,7,0,5,24,25,24,42,4,4,0,4,1,0,0.291666666,"Cole Reynolds","sa3040652",
"Rhett Rosevear","SELA",,43,96,133,28,23,3,1,1,26,12,19,18,15,0,3,3,6,1,0.291666666,"Rhett Rosevear","sa3041163",
"Logan Steenstra","TENN",21,27,48,67,14,5,8,1,0,13,6,10,15,6,1,2,0,3,0,0.291666666,"Logan Steenstra","sa3043007",
"Jackson Tate","ALA",,36,96,110,28,16,5,0,7,18,19,5,34,5,2,2,0,4,1,0.291666666,"Jackson Tate","sa3043521",
"Austin Todd","TEX",23,6,24,26,7,7,0,0,0,1,2,2,6,0,0,0,0,0,1,0.291666666,"Austin Todd","sa3043879",
"Drew Roberts","UMBC",,42,127,149,37,27,10,0,0,30,20,12,23,6,1,3,0,7,5,0.291338582,"Drew Roberts","sa3040877",
"Aaron Levy","OHIO",,35,103,116,30,13,10,0,7,24,21,7,29,6,0,0,2,0,1,0.291262135,"Aaron Levy","sa3036285",
"Brandon Michie","MER",,57,206,256,60,33,15,0,12,52,46,34,63,11,3,2,3,5,2,0.291262135,"Brandon Michie","sa3037981",
"Quentin Selma","CAL",23,55,206,241,60,39,5,1,15,43,47,24,51,4,5,2,2,0,0,0.291262135,"Quentin Selma","sa3041972",
"Pete Derkay","TENN",23,58,182,221,53,38,10,1,4,35,21,29,26,7,1,2,2,5,2,0.291208791,"Pete Derkay","sa3030178",
"Gaige Howard","UNO",23,57,213,265,62,46,13,1,2,46,37,40,35,9,3,0,1,8,1,0.291079812,"Gaige Howard","sa3034166",
"Collin Wolf","CAM",,55,213,259,62,41,13,1,7,52,53,31,38,6,6,3,4,12,0,0.291079812,"Collin Wolf","sa3045508",
"Esteban Cardoza-Oquendo","BAY",,40,134,163,39,34,4,0,1,18,25,15,25,7,2,5,4,1,1,0.291044776,"Esteban Cardoza-Oquendo","sa3028422",
"Ryan Nicholson","CIN",20,50,165,198,48,39,3,1,5,28,32,26,31,2,5,0,0,5,0,0.29090909,"Ryan Nicholson","sa3025167",690804
"Trotter Harlan","COFC",20,52,220,240,64,46,11,2,5,40,24,15,34,1,1,3,3,10,3,0.29090909,"Trotter Harlan","sa3033228",
"Omar Veloz","CSUF",21,25,55,57,16,9,6,0,1,4,9,2,15,0,0,0,2,0,0,0.29090909,"Omar Veloz","sa3044435",
"Kai Roberts","UTAH",20,50,196,225,57,38,15,2,2,25,26,24,72,3,2,0,6,13,2,0.290816326,"Kai Roberts","sa3025255",805956
"Ryan Humeniuk","ULM",,52,196,230,57,44,8,1,4,33,28,22,45,4,4,4,1,14,2,0.290816326,"Ryan Humeniuk","sa3034292",
"Connor Clift","CBU",20,42,86,98,25,19,3,0,3,11,10,10,27,0,1,1,1,1,1,0.290697674,"Connor Clift","sa3029044",
"Dilan Espinal","ALST",,29,86,101,25,22,1,2,0,14,13,12,24,1,1,1,1,3,0,0.290697674,"Dilan Espinal","sa3031023",
"Tyler Fowler","TAR",,54,203,237,59,49,7,0,3,37,22,29,43,2,2,1,8,5,2,0.290640394,"Tyler Fowler","sa3031600",
"Alex Evenson","PFW",,38,117,133,34,25,7,1,1,20,18,9,22,4,1,2,1,4,0,0.29059829,"Alex Evenson","sa3031085",
"Drake Baldwin","MOST",20,43,148,180,43,30,7,2,4,18,23,17,21,14,1,0,2,3,0,0.29054054,"Drake Baldwin","31539",686948
"Domenic Boselli","GW",,42,148,180,43,26,12,0,5,32,39,19,19,6,7,0,2,2,1,0.29054054,"Domenic Boselli","sa3027419",
"Connor Bradshaw","PEPP",20,43,148,162,43,28,11,3,1,23,12,11,37,2,1,0,2,8,1,0.29054054,"Connor Bradshaw","sa3027555",
"Josh Caraway","AMCC",,44,148,173,43,19,14,4,6,32,27,15,51,8,2,0,3,4,1,0.29054054,"Josh Caraway","sa3028406",
"Casey Harford","UTM",,47,179,202,52,35,11,1,5,27,40,12,18,5,6,0,3,1,0,0.290502793,"Casey Harford","sa3033221",
"Carson Johnson","CLT",,50,179,214,52,36,11,1,4,44,29,24,33,9,2,0,2,7,5,0.290502793,"Carson Johnson","sa3034715",
"Will Mize","GAST",20,54,210,229,61,43,13,0,5,25,25,13,70,3,1,2,2,2,3,0.29047619,"Will Mize","sa3038187",
"Peyton Wilson","ALA",21,58,248,279,72,49,13,1,9,46,31,22,41,4,4,1,1,10,3,0.29032258,"Peyton Wilson","sa3017110",686523
"Joe Brazil","GWEB",,27,62,65,18,13,4,0,1,13,10,2,27,0,1,0,1,2,0,0.29032258,"Joe Brazil","sa3027627",
"Alex Clyde","HALL",,26,62,73,18,16,0,1,1,10,19,7,10,0,1,3,0,1,0,0.29032258,"Alex Clyde","sa3029065",
"Kyle Dernedde","ORST",,16,31,43,9,5,4,0,0,6,9,10,9,1,0,1,2,1,0,0.29032258,"Kyle Dernedde","sa3030181",
"Hayden Gilliland","TNTC",,40,93,102,27,18,7,0,2,9,12,8,22,0,1,0,5,0,1,0.29032258,"Hayden Gilliland","sa3032242",
"Dan Leckie","RICH",,28,93,104,27,22,4,0,1,20,12,9,19,2,0,0,2,1,1,0.29032258,"Dan Leckie","sa3036133",
"Shane Magrann","FAU",21,16,31,35,9,7,1,0,1,4,3,1,8,2,0,1,0,2,1,0.29032258,"Shane Magrann","sa3036860",
"Cameron Phelts","GRAM",,44,186,221,54,39,5,4,6,46,30,28,49,4,2,1,2,22,8,0.29032258,"Cameron Phelts","sa3039859",
"Zach Smits","NMSU",23,29,62,71,18,12,3,0,3,12,9,7,20,1,1,0,0,0,0,0.29032258,"Zach Smits","sa3042661",
"Blake Sutton","HPU",,40,124,147,36,27,8,0,1,23,14,14,18,3,1,5,0,1,1,0.29032258,"Blake Sutton","sa3043355",
"Andrew Orzel","GONZ",23,53,193,234,56,38,14,1,3,33,38,23,30,12,6,0,5,5,4,0.29015544,"Andrew Orzel","sa3039230",
"Joshua Zamora","NEV",,42,162,194,47,26,7,2,12,38,26,25,26,5,1,1,4,0,0,0.290123456,"Joshua Zamora","sa3045792",
"Parker Upton","CREI",24,38,131,161,38,22,9,3,4,22,39,23,35,2,4,1,2,5,3,0.290076335,"Parker Upton","sa3044247",
"Chase Cheek","DUKE",,49,100,117,29,20,6,2,1,17,15,12,29,2,0,3,0,6,1,0.29,"Chase Cheek","sa3028809",
"Itchy Burts","AMCC",,54,207,239,60,46,10,1,3,30,33,19,34,4,6,3,3,13,8,0.289855072,"Itchy Burts","sa3028124",
"Daniel Harris IV","EKU",21,52,207,230,60,40,11,3,6,46,36,20,35,3,0,0,4,15,4,0.289855072,"Daniel Harris IV","sa3033267",
"Tate Kolwyck","VAN",21,43,138,160,40,23,10,1,6,28,25,16,35,3,2,1,5,2,0,0.289855072,"Tate Kolwyck","sa3035620",
"Devne Daniel","UNA",,46,176,196,51,35,14,0,2,25,14,16,38,4,0,0,2,4,4,0.289772727,"Devne Daniel","sa3029824",
"Will Knight","VMI",,46,176,210,51,37,6,1,7,34,29,25,38,7,1,1,2,2,0,0.289772727,"Will Knight","sa3035553",
"Tim Tawa","STAN",22,52,214,240,62,37,13,0,12,46,39,18,39,5,1,2,6,14,3,0.289719626,"Tim Tawa","29571",694374
"Gephry Pena","UCF",,56,214,260,62,47,9,2,4,39,26,32,63,10,1,3,2,27,3,0.289719626,"Gephry Pena","sa3039659",
"Caleb Floyd","UAB",,29,76,80,22,11,7,0,4,17,13,4,28,0,0,0,2,3,1,0.289473684,"Caleb Floyd","sa3031483",
"Hunter Gibson","WICH",,48,152,183,44,29,7,1,7,27,33,26,45,5,0,0,3,2,0,0.289473684,"Hunter Gibson","sa3032185",
"Casey Mayes","MSU",,18,38,43,11,7,3,1,0,6,3,2,15,0,2,1,0,0,0,0.289473684,"Casey Mayes","sa3037378",
"Alex Rosen","GTWN",,16,38,44,11,8,3,0,0,2,4,4,11,0,0,2,0,0,0,0.289473684,"Alex Rosen","sa3041155",
"Jose Torres","NCSU",21,52,197,217,57,32,12,3,10,31,44,13,39,4,2,1,2,5,1,0.289340101,"Jose Torres","sa3017396",686958
"Ryan Crockett","SAM",,58,197,226,57,40,6,0,11,46,43,20,49,8,1,0,9,2,1,0.289340101,"Ryan Crockett","sa3029575",
"Ray Zuberer III","WKU",,56,197,251,57,35,13,2,7,45,33,39,39,14,1,0,2,13,1,0.289340101,"Ray Zuberer III","sa3045883",
"Gerard Sweeney","LEH",,43,159,191,46,26,11,2,7,34,31,25,44,6,1,0,1,2,0,0.289308176,"Gerard Sweeney","sa3043392",
"Hunter Jump","ASU",21,53,204,234,59,39,17,1,2,20,30,23,36,5,2,0,3,0,1,0.289215686,"Hunter Jump","sa3034987",
"Alex Jacobs","MORE",,30,83,99,24,19,3,0,2,15,7,8,17,5,0,3,2,2,4,0.289156626,"Alex Jacobs","sa3034526",
"Jack Silverman","UNM",,30,83,96,24,14,3,0,7,15,15,10,31,3,0,0,3,0,0,0.289156626,"Jack Silverman","sa3042298",
"Cole Harting","CIN",19,53,211,242,61,36,11,4,10,49,34,27,67,2,1,1,3,15,2,0.289099526,"Cole Harting","sa3033339",
"Kyle Cuellar","UCLA",,38,128,161,37,29,5,0,3,21,25,22,26,6,3,2,2,1,0,0.2890625,"Kyle Cuellar","sa3029650",
"Johnny Long III","FGCU",20,42,128,155,37,30,6,0,1,24,18,18,16,6,1,2,1,3,0,0.2890625,"Johnny Long III","sa3036491",
"Josh Brodeur","URI",,48,173,209,50,42,8,0,0,35,19,25,22,7,2,2,1,8,0,0.289017341,"Josh Brodeur","sa3027729",
"Garrett Matheny","RAD",,45,173,210,50,32,12,1,5,37,32,19,44,12,4,2,2,14,1,0.289017341,"Garrett Matheny","sa3037289",
"Chris Lewis","ALST",,37,135,158,39,28,7,2,2,22,31,10,21,6,5,2,2,7,2,0.288888888,"Chris Lewis","sa3036292",
"Charlie Loust","LBSU",21,29,90,107,26,17,3,3,3,16,23,6,18,11,0,0,1,1,0,0.288888888,"Charlie Loust","sa3036584",
"John Michael Russ","LR",22,48,180,205,52,44,6,1,1,21,22,19,46,6,0,0,3,2,2,0.288888888,"John Michael Russ","sa3041322",
"Kris Armstrong","FLA",21,43,142,162,41,23,9,1,8,23,30,15,44,1,4,0,3,0,1,0.288732394,"Kris Armstrong","sa3026209",
"Tanner Thomas","VT",,48,142,170,41,28,9,1,3,27,16,22,36,5,1,0,3,2,1,0.288732394,"Tanner Thomas","sa3043732",
"Colin Smith","NAVY",,27,97,113,28,24,1,1,2,16,20,14,22,1,0,1,0,3,1,0.288659793,"Colin Smith","sa3042517",
"Kevin Lambert","WKU",,44,149,173,43,29,13,0,1,17,23,12,34,4,1,7,1,6,1,0.288590604,"Kevin Lambert","sa3035879",
"Luke Drumheller","APP",21,52,201,229,58,42,10,1,5,30,39,12,56,11,5,0,3,4,2,0.288557213,"Luke Drumheller","sa3030582",
"Tristan Peterson","WSU",23,49,201,229,58,35,16,0,7,40,37,22,41,5,1,0,7,0,0,0.288557213,"Tristan Peterson","sa3039802",
"Cole Weiss","UNCW",,53,201,237,58,42,9,1,6,36,40,26,49,2,3,5,6,8,1,0.288557213,"Cole Weiss","sa3044966",
"Ben McNeill","MRST",,28,104,121,30,27,2,0,1,24,12,12,19,1,1,3,2,3,1,0.288461538,"Ben McNeill","sa3037731",
"Carter White","CSUF",,21,52,68,15,14,1,0,0,6,8,9,6,2,2,3,0,0,1,0.288461538,"Carter White","sa3045103",
"Peyton Graham","OU",20,53,215,255,62,39,11,1,11,47,28,30,58,10,0,0,2,7,3,0.288372093,"Peyton Graham","sa3019990",689931
"Simon Scherry","EVAN",19,55,215,238,62,43,16,1,2,36,35,16,34,1,5,1,8,6,1,0.288372093,"Simon Scherry","sa3041699",
"Decker Scheffler","BALL",,45,111,124,32,22,5,2,3,13,22,9,32,3,1,0,0,6,2,0.288288288,"Decker Scheffler","sa3041681",
"Scott Holzwasser","NE",,47,170,223,49,37,7,0,5,49,30,38,26,9,2,4,2,22,6,0.288235294,"Scott Holzwasser","sa3034044",
"Chandler Simpson","UAB",20,54,177,194,51,43,6,2,0,31,20,12,16,2,1,2,0,24,3,0.288135593,"Chandler Simpson","31912",802415
"Jake Palmer","UCI",,36,118,154,34,23,8,2,1,24,13,22,20,8,1,5,2,3,2,0.288135593,"Jake Palmer","sa3039380",
"Chris Cabrera","DAY",,41,125,144,36,24,6,0,6,18,23,17,30,0,2,0,3,0,1,0.288,"Chris Cabrera","sa3028221",
"Le Bassett","MER",22,30,66,87,19,8,6,0,5,16,13,17,22,4,0,0,0,0,0,0.287878787,"Le Bassett","sa3026694",
"Cade Edwards","RICE",,53,198,223,57,38,8,2,9,43,30,18,52,3,1,3,5,6,0,0.287878787,"Cade Edwards","sa3030801",
"RJ Ochoa","RGV",21,40,132,140,38,25,8,0,5,23,27,3,14,4,0,1,2,2,0,0.287878787,"RJ Ochoa","sa3039017",
"Jarron Silva","UCLA",,29,66,83,19,17,2,0,0,12,10,10,11,2,0,5,1,2,0,0.287878787,"Jarron Silva","sa3042290",
"Jack Dragum","CLT",,61,205,238,59,44,8,0,7,32,27,27,30,1,3,2,4,2,1,0.287804878,"Jack Dragum","sa3030552",
"Ross Messina","BALL",,53,205,233,59,41,12,1,5,41,41,20,52,3,4,1,6,3,2,0.287804878,"Ross Messina","sa3037920",
"Boone Montgomery","UTA",,57,205,254,59,40,13,0,6,38,17,32,32,11,1,5,3,3,6,0.287804878,"Boone Montgomery","sa3038252",
"Tyler Williams","LR",,51,205,215,59,32,16,3,8,28,42,8,60,1,1,0,1,10,3,0.287804878,"Tyler Williams","sa3045360",
"Alex Freeland","UCF",19,60,219,267,63,46,10,0,7,44,37,40,60,3,2,3,3,3,2,0.287671232,"Alex Freeland","31665",690976
"Vinny Bologna","FRES",,34,73,86,21,10,7,1,3,13,16,5,22,5,2,1,1,0,0,0.287671232,"Vinny Bologna","sa3027350",
"Brett Borgogno","UL",22,41,73,86,21,17,2,0,2,8,12,8,24,3,0,2,1,2,3,0.287671232,"Brett Borgogno","sa3027400",
"Zavier Moore","SOU",,46,146,194,42,25,13,0,4,24,31,28,30,13,4,3,2,6,6,0.287671232,"Zavier Moore","sa3038322",
"Wade Raburn","TAR",,45,146,174,42,34,8,0,0,23,22,18,18,10,0,0,3,8,5,0.287671232,"Wade Raburn","sa3040366",
"Grayson Sterling","GONZ",,50,146,167,42,29,9,1,3,28,23,9,24,7,2,3,4,2,0,0.287671232,"Grayson Sterling","sa3043062",
"Cole Stilwell","TTU",21,48,146,185,42,21,12,1,8,29,33,30,30,6,3,0,1,0,0,0.287671232,"Cole Stilwell","sa3043127",
"Joseph Szvetitz","WIN",,27,73,79,21,14,5,2,0,14,9,2,12,1,0,3,4,2,2,0.287671232,"Joseph Szvetitz","sa3043453",
"Cayden Zimmerman","AFA",,43,146,168,42,27,11,2,2,31,25,13,22,4,3,2,1,9,2,0.287671232,"Cayden Zimmerman","sa3045863",
"Zack Prajzner","ND",,46,153,188,44,30,8,0,6,32,23,21,41,6,3,5,2,2,3,0.287581699,"Zack Prajzner","sa3040168",
"Nick Colina","KENN",,34,80,110,23,17,2,0,4,20,18,21,23,6,1,2,0,4,1,0.2875,"Nick Colina","sa3029163",
"Zane Raba","NAVY",19,30,80,99,23,20,1,2,0,21,7,15,21,3,1,0,1,6,1,0.2875,"Zane Raba","sa3040360",
"Tim Simoes","ARMY",22,46,160,187,46,37,6,2,1,25,24,11,23,11,1,4,4,8,3,0.2875,"Tim Simoes","sa3042319",
"Shane Taylor","UTU",18,52,160,207,46,35,4,1,6,37,25,33,38,4,2,8,3,8,4,0.2875,"Shane Taylor","sa3043587",
"Ben Cowles","MD",21,48,174,219,50,26,6,0,18,42,51,20,57,18,3,4,1,9,3,0.287356321,"Ben Cowles","sa3016976",701496
"Connor Goodman","ME",19,44,174,198,50,42,8,0,0,28,18,13,20,8,0,3,1,3,0,0.287356321,"Connor Goodman","sa3032459",
"Mike Bowes","SCU",,48,181,203,52,36,8,0,8,28,30,9,45,8,3,2,4,8,3,0.287292817,"Mike Bowes","sa3027484",
"Ryan Hernandez","HOU",,50,181,200,52,36,5,0,11,21,37,13,36,4,2,0,6,0,0,0.287292817,"Ryan Hernandez","sa3033693",
"Robbie Young","APP",,52,181,214,52,41,7,1,3,24,28,22,22,5,4,2,3,6,2,0.287292817,"Robbie Young","sa3045754",
"Adam Crampton","STAN",20,54,188,214,54,44,8,0,2,26,18,17,39,2,3,4,4,4,3,0.287234042,"Adam Crampton","sa3019944",686956
"Spencer Myers","ND",,46,188,219,54,42,11,0,1,40,14,21,36,3,2,5,5,15,4,0.287234042,"Spencer Myers","sa3038647",
"Andrew Semo","FOR",21,35,94,119,27,23,4,0,0,12,12,9,12,8,4,4,3,3,1,0.287234042,"Andrew Semo","sa3041980",
"Brandon Dieter","NMSU",21,54,202,233,58,32,16,2,8,40,48,24,49,4,3,0,2,4,0,0.287128712,"Brandon Dieter","sa3030303",
